3170529;Urucuia;1402,86
3170578;Vargem Alegre;1444,22
3170602;Vargem Bonita;1794,08
3170651;Vargem Grande do Rio Pardo;1268,43
3170701;Varginha;2091,42
3170750;Varjão de Minas;1851,95
3170800;Várzea da Palma;1712,08
3170909;Varzelândia;1533,03
3171006;Vazante;2427,12
3171030;Verdelândia;1338,02
3171071;Veredinha;1255,39
3171105;Veríssimo;1753,87
3171154;Vermelho Novo;1618,05
3171204;Vespasiano;2501,94
3171303;Viçosa;3283,93
3171402;Vieiras;1363,11
3171600;Virgem da Lapa;1771,28
3171709;Virgínia;1495,50
3171808;Virginópolis;1511,56
3171907;Virgolândia;1582,24
3172004;Visconde do Rio Branco;1771,58
3172103;Volta Grande;1506,83
3172202;Wenceslau Braz;1682,52
